Item;Location;Date;Demand;;;;
9929508;3;2022-02-01;520;;;;
9929508;3;2022-03-01;636;;;;
9929508;3;2022-04-01;423;;;;
9929508;3;2022-05-01;261;;;;
9929508;3;2022-06-01;262,97;;;;
9929508;3;2022-07-01;770;;;;
9929508;3;2022-08-01;460;;;;
9929508;3;2022-09-01;467;;;;
9929508;3;2022-10-01;593;;;;
9929508;3;2022-11-01;552;;;;
9929508;3;2022-12-01;414,98;;;;
9929508;3;2023-01-01;446;;;;
9929508;3;2023-02-01;422;;;;
9929508;3;2023-03-01;482;;;;
9929508;3;2023-04-01;400;;;;
9929508;3;2023-05-01;409;;;;
9929508;3;2023-06-01;510,97;;;;
9929508;3;2023-07-01;427;;;;
9929508;3;2023-08-01;377;;;;
9929508;3;2023-09-01;395;;;;
9929508;3;2023-10-01;368;;;;
9929508;3;2023-11-01;409;;;;
9929508;3;2023-12-01;558;;;;
9929508;3;2024-01-01;564;;;;
9929508;3;2024-02-01;499;;;;
9929508;3;2024-03-01;395;;;;
9929508;3;2024-04-01;320;;;;
9929508;3;2024-05-01;439;;;;
9929508;3;2024-06-01;330;;;;
9929508;3;2024-07-01;447;;;;
9929508;3;2024-08-01;310,99;;;;
9929508;3;2024-09-01;195,94;;;;
9929508;3;2024-10-01;671,94;;;;
9929508;3;2024-11-01;465,94;;;;
9929508;3;2024-12-01;230,96;;;;
9929508;3;2025-01-01;278;;;;
9929508;3;2025-02-01;416,93;;;;
9929508;3;2025-03-01;357,98;;;;
9028770;3;2021-04-01;102;;;;
9028770;3;2021-05-01;171;;;;
9028770;3;2021-06-01;285;;;;
9028770;3;2021-07-01;289;;;;
9028770;3;2021-08-01;384;;;;
9028770;3;2021-09-01;244;;;;
9028770;3;2021-10-01;202;;;;
9028770;3;2021-11-01;417;;;;
9028770;3;2021-12-01;314;;;;
9028770;3;2022-01-01;208;;;;
9028770;3;2022-02-01;306;;;;
9028770;3;2022-03-01;327;;;;
9028770;3;2022-04-01;139;;;;
9028770;3;2022-05-01;130;;;;
9028770;3;2022-06-01;292;;;;
9028770;3;2022-07-01;212;;;;
9028770;3;2022-08-01;317;;;;
9028770;3;2022-09-01;297;;;;
9028770;3;2022-10-01;391;;;;
9028770;3;2022-11-01;182;;;;
9028770;3;2022-12-01;395;;;;
9028770;3;2023-01-01;194;;;;
9028770;3;2023-02-01;367;;;;
9028770;3;2023-03-01;326;;;;
9028770;3;2023-04-01;242;;;;
9028770;3;2023-05-01;308;;;;
9028770;3;2023-06-01;151;;;;
9028770;3;2023-07-01;188;;;;
9028770;3;2023-08-01;184;;;;
9028770;3;2023-09-01;328;;;;
9028770;3;2023-10-01;255;;;;
9028770;3;2023-11-01;352;;;;
9028770;3;2023-12-01;205;;;;
9028770;3;2024-01-01;243;;;;
9028770;3;2024-02-01;374;;;;
9028770;3;2024-03-01;235;;;;
9028770;3;2024-04-01;281;;;;
9028770;3;2024-05-01;210;;;;
9028770;3;2024-06-01;155;;;;
9028770;3;2024-07-01;402;;;;
9028770;3;2024-08-01;419;;;;
9028770;3;2024-09-01;364;;;;
9028770;3;2024-10-01;369;;;;
9028770;3;2024-11-01;368;;;;
9028770;3;2024-12-01;347;;;;
9028770;3;2025-01-01;310;;;;
9028770;3;2025-02-01;226;;;;
9028770;3;2025-03-01;276;;;;
9777506;3;2021-04-01;32;;;;
9777506;3;2021-05-01;31;;;;
9777506;3;2021-06-01;74;;;;
9777506;3;2021-07-01;67;;;;
9777506;3;2021-08-01;62;;;;
9777506;3;2021-09-01;19;;;;
9777506;3;2021-10-01;56;;;;
9777506;3;2021-11-01;57;;;;
9777506;3;2021-12-01;117;;;;
9777506;3;2022-01-01;58;;;;
9777506;3;2022-02-01;63;;;;
9777506;3;2022-03-01;172;;;;
9777506;3;2022-04-01;24;;;;
9777506;3;2022-05-01;67;;;;
9777506;3;2022-06-01;45;;;;
9777506;3;2022-07-01;19;;;;
9777506;3;2022-08-01;63;;;;
9777506;3;2022-09-01;91;;;;
9777506;3;2022-10-01;76;;;;
9777506;3;2022-11-01;26;;;;
9777506;3;2022-12-01;110;;;;
9777506;3;2023-01-01;47;;;;
9777506;3;2023-02-01;46;;;;
9777506;3;2023-03-01;48;;;;
9777506;3;2023-04-01;81;;;;
9777506;3;2023-05-01;86;;;;
9777506;3;2023-06-01;149;;;;
9777506;3;2023-07-01;31;;;;
9777506;3;2023-08-01;73;;;;
9777506;3;2023-09-01;83;;;;
9777506;3;2023-10-01;127;;;;
9777506;3;2023-11-01;75;;;;
9777506;3;2023-12-01;91;;;;
9777506;3;2024-01-01;29;;;;
9777506;3;2024-02-01;72;;;;
9777506;3;2024-03-01;155;;;;
9777506;3;2024-04-01;78;;;;
9777506;3;2024-05-01;58;;;;
9777506;3;2024-06-01;58;;;;
9777506;3;2024-07-01;81;;;;
9777506;3;2024-08-01;56;;;;
9777506;3;2024-09-01;97;;;;
9777506;3;2024-10-01;84;;;;
9777506;3;2024-11-01;132;;;;
9777506;3;2024-12-01;109;;;;
9777506;3;2025-01-01;82;;;;
9777506;3;2025-02-01;86;;;;
9777506;3;2025-03-01;123;;;;
8917387;3;2021-04-01;190;;;;
8917387;3;2021-05-01;170;;;;
8917387;3;2021-06-01;180;;;;
8917387;3;2021-07-01;145;;;;
8917387;3;2021-08-01;305;;;;
8917387;3;2021-09-01;305;;;;
8917387;3;2021-10-01;225;;;;
8917387;3;2021-11-01;240;;;;
8917387;3;2021-12-01;230;;;;
8917387;3;2022-01-01;190;;;;
8917387;3;2022-02-01;359;;;;
8917387;3;2022-03-01;339;;;;
8917387;3;2022-04-01;262;;;;
8917387;3;2022-05-01;173;;;;
8917387;3;2022-06-01;217;;;;
8917387;3;2022-07-01;155;;;;
8917387;3;2022-08-01;130;;;;
8917387;3;2022-09-01;210;;;;
8917387;3;2022-10-01;215;;;;
8917387;3;2022-11-01;260;;;;
8917387;3;2022-12-01;270;;;;
8917387;3;2023-01-01;145;;;;
8917387;3;2023-02-01;233;;;;
8917387;3;2023-03-01;202;;;;
8917387;3;2023-04-01;185;;;;
8917387;3;2023-05-01;153;;;;
8917387;3;2023-06-01;150;;;;
8917387;3;2023-07-01;95;;;;
8917387;3;2023-08-01;50;;;;
8917387;3;2023-09-01;380;;;;
8917387;3;2023-10-01;153;;;;
8917387;3;2023-11-01;145;;;;
8917387;3;2023-12-01;170;;;;
8917387;3;2024-01-01;189;;;;
8917387;3;2024-02-01;115;;;;
8917387;3;2024-03-01;210;;;;
8917387;3;2024-04-01;255;;;;
8917387;3;2024-05-01;165;;;;
8917387;3;2024-06-01;185;;;;
8917387;3;2024-07-01;145;;;;
8917387;3;2024-08-01;60;;;;
8917387;3;2024-09-01;185;;;;
8917387;3;2024-10-01;320;;;;
8917387;3;2024-11-01;200;;;;
8917387;3;2024-12-01;150;;;;
8917387;3;2025-01-01;120;;;;
8917387;3;2025-02-01;160;;;;
8917387;3;2025-03-01;117;;;;
8468541;3;2021-04-01;15;;;;
8468541;3;2021-05-01;20;;;;
8468541;3;2021-06-01;32;;;;
8468541;3;2021-07-01;35;;;;
8468541;3;2021-08-01;27;;;;
8468541;3;2021-09-01;41;;;;
8468541;3;2021-10-01;12;;;;
8468541;3;2021-11-01;18;;;;
8468541;3;2021-12-01;102;;;;
8468541;3;2022-01-01;39;;;;
8468541;3;2022-02-01;48;;;;
8468541;3;2022-03-01;63;;;;
8468541;3;2022-04-01;41;;;;
8468541;3;2022-05-01;22;;;;
8468541;3;2022-06-01;50;;;;
8468541;3;2022-07-01;28;;;;
8468541;3;2022-08-01;39;;;;
8468541;3;2022-09-01;24;;;;
8468541;3;2022-10-01;36;;;;
8468541;3;2022-11-01;35;;;;
8468541;3;2022-12-01;31;;;;
8468541;3;2023-01-01;42;;;;
8468541;3;2023-02-01;48;;;;
8468541;3;2023-03-01;44;;;;
8468541;3;2023-04-01;38;;;;
8468541;3;2023-05-01;50;;;;
8468541;3;2023-06-01;65;;;;
8468541;3;2023-07-01;43;;;;
8468541;3;2023-08-01;29;;;;
8468541;3;2023-09-01;27;;;;
8468541;3;2023-10-01;81;;;;
8468541;3;2023-11-01;53;;;;
8468541;3;2023-12-01;70;;;;
8468541;3;2024-01-01;61;;;;
8468541;3;2024-02-01;60;;;;
8468541;3;2024-03-01;66;;;;
8468541;3;2024-04-01;50;;;;
8468541;3;2024-05-01;105;;;;
8468541;3;2024-06-01;41;;;;
8468541;3;2024-07-01;127;;;;
8468541;3;2024-08-01;73;;;;
8468541;3;2024-09-01;63;;;;
8468541;3;2024-10-01;58;;;;
8468541;3;2024-11-01;85;;;;
8468541;3;2024-12-01;90;;;;
8468541;3;2025-01-01;65;;;;
8468541;3;2025-02-01;62;;;;
8468541;3;2025-03-01;110;;;;
8230302;3;2021-04-01;131;;;;
8230302;3;2021-05-01;985;;;;
8230302;3;2021-06-01;1057;;;;
8230302;3;2021-07-01;1337,97;;;;
8230302;3;2021-08-01;1107;;;;
8230302;3;2021-09-01;568;;;;
8230302;3;2021-10-01;848;;;;
8230302;3;2021-11-01;595;;;;
8230302;3;2021-12-01;855;;;;
8230302;3;2022-01-01;497;;;;
8230302;3;2022-02-01;469;;;;
8230302;3;2022-03-01;500;;;;
8230302;3;2022-04-01;588;;;;
8230302;3;2022-05-01;655;;;;
8230302;3;2022-06-01;814;;;;
8230302;3;2022-07-01;1858,99;;;;
8230302;3;2022-08-01;970,97;;;;
8230302;3;2022-09-01;1313;;;;
8230302;3;2022-10-01;1169;;;;
8230302;3;2022-11-01;744;;;;
8230302;3;2022-12-01;577;;;;
8230302;3;2023-01-01;578;;;;
8230302;3;2023-02-01;244;;;;
8230302;3;2023-03-01;477;;;;
8230302;3;2023-04-01;643;;;;
8230302;3;2023-05-01;722;;;;
8230302;3;2023-06-01;1146,98;;;;
8230302;3;2023-07-01;1578;;;;
8230302;3;2023-08-01;1545;;;;
8230302;3;2023-09-01;921;;;;
8230302;3;2023-10-01;380;;;;
8230302;3;2023-11-01;464;;;;
8230302;3;2023-12-01;1104;;;;
8230302;3;2024-01-01;994;;;;
8230302;3;2024-02-01;1511;;;;
8230302;3;2024-03-01;292;;;;
8230302;3;2024-04-01;234;;;;
8230302;3;2024-05-01;434;;;;
8230302;3;2024-06-01;689;;;;
8230302;3;2024-07-01;1265;;;;
8230302;3;2024-08-01;755;;;;
8230302;3;2024-09-01;556;;;;
8230302;3;2024-10-01;709;;;;
8230302;3;2024-11-01;802;;;;
8230302;3;2024-12-01;893;;;;
8230302;3;2025-01-01;228;;;;
8230302;3;2025-02-01;249;;;;
8230302;3;2025-03-01;497;;;;
9079845;3;2021-04-01;10;;;;
9079845;3;2021-05-01;12;;;;
9079845;3;2021-06-01;7;;;;
9079845;3;2021-07-01;107;;;;
9079845;3;2021-08-01;55;;;;
9079845;3;2021-09-01;33;;;;
9079845;3;2021-10-01;20;;;;
9079845;3;2021-11-01;27;;;;
9079845;3;2021-12-01;23;;;;
9079845;3;2022-01-01;26;;;;
9079845;3;2022-02-01;49;;;;
9079845;3;2022-03-01;35;;;;
9079845;3;2022-04-01;39;;;;
9079845;3;2022-05-01;16;;;;
9079845;3;2022-06-01;16;;;;
9079845;3;2022-07-01;25;;;;
9079845;3;2022-08-01;24;;;;
9079845;3;2022-09-01;12;;;;
9079845;3;2022-10-01;19;;;;
9079845;3;2022-11-01;52;;;;
9079845;3;2022-12-01;7;;;;
9079845;3;2023-01-01;19;;;;
9079845;3;2023-02-01;17;;;;
9079845;3;2023-03-01;16;;;;
9079845;3;2023-04-01;13;;;;
9079845;3;2023-05-01;5;;;;
9079845;3;2023-06-01;13;;;;
9079845;3;2023-07-01;60;;;;
9079845;3;2023-08-01;31;;;;
9079845;3;2023-09-01;20;;;;
9079845;3;2023-10-01;20;;;;
9079845;3;2023-11-01;14;;;;
9079845;3;2023-12-01;12;;;;
9079845;3;2024-01-01;10;;;;
9079845;3;2024-02-01;11;;;;
9079845;3;2024-03-01;46;;;;
9079845;3;2024-04-01;13;;;;
9079845;3;2024-05-01;7;;;;
9079845;3;2024-06-01;7;;;;
9079845;3;2024-07-01;12;;;;
9079845;3;2024-08-01;33;;;;
9079845;3;2024-09-01;26;;;;
9079845;3;2024-10-01;23;;;;
9079845;3;2024-11-01;41;;;;
9079845;3;2024-12-01;11;;;;
9079845;3;2025-01-01;17;;;;
9079845;3;2025-02-01;13;;;;
9079845;3;2025-03-01;40;;;;
9153781;3;2021-04-01;428;;;;
9153781;3;2021-05-01;1068;;;;
9153781;3;2021-06-01;681;;;;
9153781;3;2021-07-01;597;;;;
9153781;3;2021-08-01;773;;;;
9153781;3;2021-09-01;1737;;;;
9153781;3;2021-10-01;1023;;;;
9153781;3;2021-11-01;751;;;;
9153781;3;2021-12-01;2420;;;;
9153781;3;2022-01-01;901;;;;
9153781;3;2022-02-01;1298;;;;
9153781;3;2022-03-01;878;;;;
9153781;3;2022-04-01;1288;;;;
9153781;3;2022-05-01;992;;;;
9153781;3;2022-06-01;877;;;;
9153781;3;2022-07-01;643;;;;
9153781;3;2022-08-01;667;;;;
9153781;3;2022-09-01;661;;;;
9153781;3;2022-10-01;1026;;;;
9153781;3;2022-11-01;676;;;;
9153781;3;2022-12-01;719;;;;
9153781;3;2023-01-01;775;;;;
9153781;3;2023-02-01;853;;;;
9153781;3;2023-03-01;1050;;;;
9153781;3;2023-04-01;1312;;;;
9153781;3;2023-05-01;1194;;;;
9153781;3;2023-06-01;1604;;;;
9153781;3;2023-07-01;722;;;;
9153781;3;2023-08-01;705;;;;
9153781;3;2023-09-01;687;;;;
9153781;3;2023-10-01;896;;;;
9153781;3;2023-11-01;1153;;;;
9153781;3;2023-12-01;1057;;;;
9153781;3;2024-01-01;1320;;;;
9153781;3;2024-02-01;1462;;;;
9153781;3;2024-03-01;992;;;;
9153781;3;2024-04-01;931;;;;
9153781;3;2024-05-01;654;;;;
9153781;3;2024-06-01;864;;;;
9153781;3;2024-07-01;1104;;;;
9153781;3;2024-08-01;605;;;;
9153781;3;2024-09-01;1023;;;;
9153781;3;2024-10-01;750;;;;
9153781;3;2024-11-01;908;;;;
9153781;3;2024-12-01;667;;;;
9153781;3;2025-01-01;907;;;;
9153781;3;2025-02-01;1210;;;;
9153781;3;2025-03-01;925;;;;
8455074;3;2021-04-01;28;;;;
8455074;3;2021-05-01;26;;;;
8455074;3;2021-06-01;26;;;;
8455074;3;2021-07-01;15;;;;
8455074;3;2021-08-01;41;;;;
8455074;3;2021-09-01;67;;;;
8455074;3;2021-10-01;71;;;;
8455074;3;2021-11-01;95;;;;
8455074;3;2021-12-01;113;;;;
8455074;3;2022-01-01;108;;;;
8455074;3;2022-02-01;92;;;;
8455074;3;2022-03-01;88;;;;
8455074;3;2022-04-01;67;;;;
8455074;3;2022-05-01;33;;;;
8455074;3;2022-06-01;49;;;;
8455074;3;2022-07-01;24;;;;
8455074;3;2022-08-01;102;;;;
8455074;3;2022-09-01;143;;;;
8455074;3;2022-10-01;53;;;;
8455074;3;2022-11-01;185;;;;
8455074;3;2022-12-01;73;;;;
8455074;3;2023-01-01;85;;;;
8455074;3;2023-02-01;105;;;;
8455074;3;2023-03-01;83;;;;
8455074;3;2023-04-01;113;;;;
8455074;3;2023-05-01;67;;;;
8455074;3;2023-06-01;109;;;;
8455074;3;2023-07-01;77;;;;
8455074;3;2023-08-01;73;;;;
8455074;3;2023-09-01;81;;;;
8455074;3;2023-10-01;140;;;;
8455074;3;2023-11-01;130;;;;
8455074;3;2023-12-01;103;;;;
8455074;3;2024-01-01;120;;;;
8455074;3;2024-02-01;130,96;;;;
8455074;3;2024-03-01;43;;;;
8455074;3;2024-04-01;19;;;;
8455074;3;2024-05-01;7;;;;
8455074;3;2024-06-01;20;;;;
8455074;3;2024-07-01;47;;;;
8455074;3;2024-08-01;84;;;;
8455074;3;2024-09-01;112;;;;
8455074;3;2024-10-01;89;;;;
8455074;3;2024-11-01;74;;;;
8455074;3;2024-12-01;79;;;;
8455074;3;2025-01-01;70;;;;
8455074;3;2025-02-01;85;;;;
8455074;3;2025-03-01;79;;;;
9143146;3;2021-04-01;78;;;;
9143146;3;2021-05-01;173;;;;
9143146;3;2021-06-01;167;;;;
9143146;3;2021-07-01;146;;;;
9143146;3;2021-08-01;95;;;;
9143146;3;2021-09-01;101;;;;
9143146;3;2021-10-01;231;;;;
9143146;3;2021-11-01;112;;;;
9143146;3;2021-12-01;68;;;;
9143146;3;2022-01-01;112;;;;
9143146;3;2022-02-01;57;;;;
9143146;3;2022-03-01;117;;;;
9143146;3;2022-04-01;165;;;;
9143146;3;2022-05-01;142;;;;
9143146;3;2022-06-01;156;;;;
9143146;3;2022-07-01;106;;;;
9143146;3;2022-08-01;48;;;;
9143146;3;2022-09-01;136;;;;
9143146;3;2022-10-01;138;;;;
9143146;3;2022-11-01;231;;;;
9143146;3;2022-12-01;87;;;;
9143146;3;2023-01-01;176;;;;
9143146;3;2023-02-01;119;;;;
9143146;3;2023-03-01;164;;;;
9143146;3;2023-04-01;364;;;;
9143146;3;2023-05-01;204;;;;
9143146;3;2023-06-01;105;;;;
9143146;3;2023-07-01;58;;;;
9143146;3;2023-08-01;111;;;;
9143146;3;2023-09-01;88;;;;
9143146;3;2023-10-01;153;;;;
9143146;3;2023-11-01;173;;;;
9143146;3;2023-12-01;126;;;;
9143146;3;2024-01-01;220;;;;
9143146;3;2024-02-01;181;;;;
9143146;3;2024-03-01;224;;;;
9143146;3;2024-04-01;263;;;;
9143146;3;2024-05-01;164;;;;
9143146;3;2024-06-01;101;;;;
9143146;3;2024-07-01;214;;;;
9143146;3;2024-08-01;173;;;;
9143146;3;2024-09-01;80;;;;
9143146;3;2024-10-01;156;;;;
9143146;3;2024-11-01;102;;;;
9143146;3;2024-12-01;163;;;;
9143146;3;2025-01-01;202;;;;
9143146;3;2025-02-01;89;;;;
9143146;3;2025-03-01;158;;;;
8175279;3;2021-04-01;54;;;;
8175279;3;2021-05-01;164;;;;
8175279;3;2021-06-01;158;;;;
8175279;3;2021-07-01;159;;;;
8175279;3;2021-08-01;92;;;;
8175279;3;2021-09-01;149;;;;
8175279;3;2021-10-01;128;;;;
8175279;3;2021-11-01;79;;;;
8175279;3;2021-12-01;87;;;;
8175279;3;2022-01-01;128;;;;
8175279;3;2022-02-01;83;;;;
8175279;3;2022-03-01;88;;;;
8175279;3;2022-04-01;63;;;;
8175279;3;2022-05-01;93;;;;
8175279;3;2022-06-01;63;;;;
8175279;3;2022-07-01;25;;;;
8175279;3;2022-08-01;58;;;;
8175279;3;2022-09-01;48;;;;
8175279;3;2022-10-01;48;;;;
8175279;3;2022-11-01;44;;;;
8175279;3;2022-12-01;74;;;;
8175279;3;2023-01-01;40;;;;
8175279;3;2023-02-01;55;;;;
8175279;3;2023-03-01;64;;;;
8175279;3;2023-04-01;52;;;;
8175279;3;2023-05-01;44;;;;
8175279;3;2023-06-01;67;;;;
8175279;3;2023-07-01;51;;;;
8175279;3;2023-08-01;47;;;;
8175279;3;2023-09-01;66;;;;
8175279;3;2023-10-01;53;;;;
8175279;3;2023-11-01;29;;;;
8175279;3;2023-12-01;40;;;;
8175279;3;2024-01-01;27;;;;
8175279;3;2024-02-01;22;;;;
8175279;3;2024-03-01;20;;;;
8175279;3;2024-04-01;30;;;;
8175279;3;2024-05-01;21;;;;
8175279;3;2024-06-01;54;;;;
8175279;3;2024-07-01;24;;;;
8175279;3;2024-08-01;24;;;;
8175279;3;2024-09-01;34;;;;
8175279;3;2024-10-01;69;;;;
8175279;3;2024-11-01;30;;;;
8175279;3;2024-12-01;53;;;;
8175279;3;2025-01-01;27;;;;
8175279;3;2025-02-01;7;;;;
8175279;3;2025-03-01;14;;;;
9652441;3;2021-04-01;3;;;;
9652441;3;2021-05-01;25;;;;
9652441;3;2021-06-01;37;;;;
9652441;3;2021-07-01;47;;;;
9652441;3;2021-08-01;30;;;;
9652441;3;2021-09-01;34;;;;
9652441;3;2021-10-01;30;;;;
9652441;3;2021-11-01;15;;;;
9652441;3;2021-12-01;5;;;;
9652441;3;2022-01-01;48;;;;
9652441;3;2022-02-01;15;;;;
9652441;3;2022-03-01;38;;;;
9652441;3;2022-04-01;15;;;;
9652441;3;2022-05-01;17;;;;
9652441;3;2022-06-01;38;;;;
9652441;3;2022-07-01;25;;;;
9652441;3;2022-08-01;8;;;;
9652441;3;2022-09-01;9;;;;
9652441;3;2022-10-01;21;;;;
9652441;3;2022-11-01;13;;;;
9652441;3;2022-12-01;8;;;;
9652441;3;2023-01-01;26;;;;
9652441;3;2023-02-01;16;;;;
9652441;3;2023-03-01;21;;;;
9652441;3;2023-04-01;33;;;;
9652441;3;2023-05-01;28;;;;
9652441;3;2023-06-01;38;;;;
9652441;3;2023-07-01;15;;;;
9652441;3;2023-08-01;18;;;;
9652441;3;2023-09-01;20;;;;
9652441;3;2023-10-01;32;;;;
9652441;3;2023-11-01;30;;;;
9652441;3;2023-12-01;17;;;;
9652441;3;2024-01-01;13;;;;
9652441;3;2024-02-01;4;;;;
9652441;3;2024-03-01;5;;;;
9652441;3;2024-04-01;17;;;;
9652441;3;2024-05-01;20;;;;
9652441;3;2024-06-01;27;;;;
9652441;3;2024-07-01;27;;;;
9652441;3;2024-08-01;19;;;;
9652441;3;2024-09-01;15;;;;
9652441;3;2024-10-01;25;;;;
9652441;3;2024-11-01;11;;;;
9652441;3;2024-12-01;4;;;;
9652441;3;2025-01-01;14;;;;
9652441;3;2025-02-01;13;;;;
9652441;3;2025-03-01;20;;;;
8141137;3;2021-04-01;27;;;;
8141137;3;2021-05-01;21;;;;
8141137;3;2021-06-01;7;;;;
8141137;3;2021-07-01;19;;;;
8141137;3;2021-08-01;11;;;;
8141137;3;2021-09-01;30;;;;
8141137;3;2021-10-01;5;;;;
8141137;3;2021-11-01;6;;;;
8141137;3;2021-12-01;6;;;;
8141137;3;2022-01-01;18;;;;
8141137;3;2022-02-01;22;;;;
8141137;3;2022-03-01;30;;;;
8141137;3;2022-04-01;5;;;;
8141137;3;2022-05-01;5;;;;
8141137;3;2022-06-01;7;;;;
8141137;3;2022-07-01;13;;;;
8141137;3;2022-08-01;30;;;;
8141137;3;2022-09-01;9;;;;
8141137;3;2022-10-01;9;;;;
8141137;3;2022-11-01;15;;;;
8141137;3;2022-12-01;1;;;;
8141137;3;2023-01-01;6;;;;
8141137;3;2023-02-01;2;;;;
8141137;3;2023-03-01;7;;;;
8141137;3;2023-04-01;8;;;;
8141137;3;2023-05-01;3;;;;
8141137;3;2023-06-01;35;;;;
8141137;3;2023-07-01;24;;;;
8141137;3;2023-08-01;6;;;;
8141137;3;2023-09-01;22;;;;
8141137;3;2023-10-01;7;;;;
8141137;3;2023-11-01;1;;;;
8141137;3;2023-12-01;22;;;;
8141137;3;2024-01-01;22;;;;
8141137;3;2024-02-01;12;;;;
8141137;3;2024-03-01;2;;;;
8141137;3;2024-04-01;3;;;;
8141137;3;2024-05-01;4;;;;
8141137;3;2024-06-01;25;;;;
8141137;3;2024-07-01;8;;;;
8141137;3;2024-08-01;7;;;;
8141137;3;2024-09-01;4;;;;
8141137;3;2024-10-01;7;;;;
8141137;3;2024-11-01;25;;;;
8141137;3;2024-12-01;21;;;;
8141137;3;2025-01-01;11;;;;
8141137;3;2025-02-01;4;;;;
8141137;3;2025-03-01;23;;;;
7980497;3;2021-04-01;68;;;;
7980497;3;2021-05-01;147;;;;
7980497;3;2021-06-01;142;;;;
7980497;3;2021-07-01;135;;;;
7980497;3;2021-08-01;182;;;;
7980497;3;2021-09-01;169;;;;
7980497;3;2021-10-01;187;;;;
7980497;3;2021-11-01;167;;;;
7980497;3;2021-12-01;165;;;;
7980497;3;2022-01-01;156;;;;
7980497;3;2022-02-01;111;;;;
7980497;3;2022-03-01;232;;;;
7980497;3;2022-04-01;147;;;;
7980497;3;2022-05-01;286;;;;
7980497;3;2022-06-01;169;;;;
7980497;3;2022-07-01;169;;;;
7980497;3;2022-08-01;170;;;;
7980497;3;2022-09-01;233;;;;
7980497;3;2022-10-01;146;;;;
7980497;3;2022-11-01;231;;;;
7980497;3;2022-12-01;167;;;;
7980497;3;2023-01-01;183;;;;
7980497;3;2023-02-01;114;;;;
7980497;3;2023-03-01;208;;;;
7980497;3;2023-04-01;198;;;;
7980497;3;2023-05-01;197;;;;
7980497;3;2023-06-01;244;;;;
7980497;3;2023-07-01;228,98;;;;
7980497;3;2023-08-01;70;;;;
7980497;3;2023-09-01;186;;;;
7980497;3;2023-10-01;254;;;;
7980497;3;2023-11-01;156;;;;
7980497;3;2023-12-01;213;;;;
7980497;3;2024-01-01;193;;;;
7980497;3;2024-02-01;145;;;;
7980497;3;2024-03-01;204;;;;
7980497;3;2024-04-01;303;;;;
7980497;3;2024-05-01;213;;;;
7980497;3;2024-06-01;219;;;;
7980497;3;2024-07-01;107;;;;
7980497;3;2024-08-01;94;;;;
7980497;3;2024-09-01;160;;;;
7980497;3;2024-10-01;150;;;;
7980497;3;2024-11-01;266;;;;
7980497;3;2024-12-01;143;;;;
7980497;3;2025-01-01;89;;;;
7980497;3;2025-02-01;169;;;;
7980497;3;2025-03-01;219;;;;
9034021;3;2021-04-01;77;;;;
9034021;3;2021-05-01;228;;;;
9034021;3;2021-06-01;141;;;;
9034021;3;2021-07-01;165;;;;
9034021;3;2021-08-01;270;;;;
9034021;3;2021-09-01;126;;;;
9034021;3;2021-10-01;189;;;;
9034021;3;2021-11-01;171;;;;
9034021;3;2021-12-01;195;;;;
9034021;3;2022-01-01;188;;;;
9034021;3;2022-02-01;193;;;;
9034021;3;2022-03-01;180;;;;
9034021;3;2022-04-01;251;;;;
9034021;3;2022-05-01;47;;;;
9034021;3;2022-06-01;74;;;;
9034021;3;2022-07-01;183;;;;
9034021;3;2022-08-01;215;;;;
9034021;3;2022-09-01;72;;;;
9034021;3;2022-10-01;104;;;;
9034021;3;2022-11-01;136;;;;
9034021;3;2022-12-01;137;;;;
9034021;3;2023-01-01;259;;;;
9034021;3;2023-02-01;65;;;;
9034021;3;2023-03-01;118;;;;
9034021;3;2023-04-01;39;;;;
9034021;3;2023-05-01;63;;;;
9034021;3;2023-06-01;117;;;;
9034021;3;2023-07-01;263;;;;
9034021;3;2023-08-01;150;;;;
9034021;3;2023-09-01;101;;;;
9034021;3;2023-10-01;287;;;;
9034021;3;2023-11-01;636;;;;
9034021;3;2023-12-01;91;;;;
9034021;3;2024-01-01;317;;;;
9034021;3;2024-02-01;174;;;;
9034021;3;2024-03-01;104;;;;
9034021;3;2024-04-01;131;;;;
9034021;3;2024-05-01;240;;;;
9034021;3;2024-06-01;225;;;;
9034021;3;2024-07-01;226;;;;
9034021;3;2024-08-01;165;;;;
9034021;3;2024-09-01;51;;;;
9034021;3;2024-10-01;177;;;;
9034021;3;2024-11-01;193;;;;
9034021;3;2024-12-01;135;;;;
9034021;3;2025-01-01;142;;;;
9034021;3;2025-02-01;65;;;;
9034021;3;2025-03-01;84;;;;
9146499;3;2021-04-01;910;;;;
9146499;3;2021-05-01;2092;;;;
9146499;3;2021-06-01;3658;;;;
9146499;3;2021-07-01;4735;;;;
9146499;3;2021-08-01;3056;;;;
9146499;3;2021-09-01;5429;;;;
9146499;3;2021-10-01;4320;;;;
9146499;3;2021-11-01;2885;;;;
9146499;3;2021-12-01;6375;;;;
9146499;3;2022-01-01;4945;;;;
9146499;3;2022-02-01;4275;;;;
9146499;3;2022-03-01;4155;;;;
9146499;3;2022-04-01;2300;;;;
9146499;3;2022-05-01;2155;;;;
9146499;3;2022-06-01;2040;;;;
9146499;3;2022-07-01;2515;;;;
9146499;3;2022-08-01;3255;;;;
9146499;3;2022-09-01;3505;;;;
9146499;3;2022-10-01;4397;;;;
9146499;3;2022-11-01;4708;;;;
9146499;3;2022-12-01;3755;;;;
